p,k,maxb,status1,solstatus1,minb,status2,solstatus2,group,as
1,5000,0.0267855501,OK,OPTIMAL,0.0267855501,OK,OPTIMAL,1,1
0.9,5000,0.1907211783,OK,OPTIMAL,-0.135487455,OK,OPTIMAL,1,1
0.8,5000,0.3314359692,OK,OPTIMAL,-0.273644863,OK,OPTIMAL,1,1
0.7,5000,0.4632771883,OK,OPTIMAL,-0.406293811,OK,OPTIMAL,1,1
0.6,5000,0.5964077539,OK,OPTIMAL,-0.541324008,OK,OPTIMAL,1,1
0.5,5000,0.7354191579,OK,OPTIMAL,-0.681884797,OK,OPTIMAL,1,1
0.4,5000,0.8857644758,OK,OPTIMAL,-0.834495952,OK,OPTIMAL,1,1
0.3,5000,1.0565624426,OK,OPTIMAL,-1.011201068,OK,OPTIMAL,1,1
0.2,5000,1.270436185,OK,OPTIMAL,-1.233810849,OK,OPTIMAL,1,1
0.1,5000,1.598392106,OK,OPTIMAL,-1.560939761,OK,OPTIMAL,1,1
1,5000,0.0267855501,OK,BEST_FE,0.0267855501,OK,OPTIMAL,1,2
0.9,5000,0.3427604252,OK,BEST_FE,-0.127503145,OK,OPTIMAL,1,2
0.8,5000,0.49055339,OK,BEST_FE,-0.422379481,OK,BEST_FE,1,2
0.7,5000,0.6218368539,OK,OPTIMAL,-0.553025737,OK,OPTIMAL,1,2
0.6,5000,0.7449908794,OK,OPTIMAL,-0.680248132,OK,OPTIMAL,1,2
0.5,5000,0.8840900192,OK,OPTIMAL,-0.817413343,OK,OPTIMAL,1,2
0.4,5000,1.0125387797,OK,FAILED,-0.959363881,OK,OPTIMAL,1,2
0.3,5000,0.9130144646,OK,OPTIMAL,-0.850782579,OK,BEST_FE,1,2
0.2,5000,1.5117646416,OK,OPTIMAL,-1.49135675,OK,OPTIMAL,1,2
0.1,5000,1.4070775642,OK,BEST_FE,-1.335203335,OK,BEST_FE,1,2
1,5000,0.0267855501,OK,OPTIMAL,0.0267855501,OK,OPTIMAL,1,3
0.9,5000,0.1907225455,OK,OPTIMAL,-0.135487321,OK,OPTIMAL,1,3
0.8,5000,0.3314613394,OK,OPTIMAL,-0.273680503,OK,OPTIMAL,1,3
0.7,5000,0.4632894444,OK,OPTIMAL,-0.406294714,OK,OPTIMAL,1,3
0.6,5000,0.5964076478,OK,OPTIMAL,-0.541326585,OK,OPTIMAL,1,3
0.5,5000,0.7360371161,OK,OPTIMAL,-0.68200489,OK,OPTIMAL,1,3
0.4,5000,0.8857783624,OK,OPTIMAL,-0.83449369,OK,OPTIMAL,1,3
0.3,5000,1.0565563025,OK,OPTIMAL,-1.011057612,OK,OPTIMAL,1,3
0.2,5000,1.2704321805,OK,OPTIMAL,-1.233810106,OK,OPTIMAL,1,3
0.1,5000,1.5983927775,OK,OPTIMAL,-1.560937374,OK,OPTIMAL,1,3
